rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,reward,tree1_n,tree2_p,time.thisRepN,time.thisTrialN,time.thisN,time.thisIndex,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,pos_1.thisRepN,pos_1.thisTrialN,pos_1.thisN,pos_1.thisIndex,reward2.thisRepN,reward2.thisTrialN,reward2.thisN,reward2.thisIndex,pos_2.thisRepN,pos_2.thisTrialN,pos_2.thisN,pos_2.thisIndex,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,circle1.started,circle1.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,circle2.started,circle2.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,circle3.started,circle3.stopped,reward_2.started,reward_2.stopped,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,sol.x,sol.y,sol.leftButton,sol.midButton,sol.rightButton,sol.clicked_name,sol.started,sol.stopped,gcircle_2.started,gcircle_2.stopped,skipsq.started,skipsq.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,circle4.started,circle4.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,tree1_6.started,tree1_6.stopped,tree2_6.started,tree2_6.stopped,tree3_6.started,tree3_6.stopped,tree4_6.started,tree4_6.stopped,circle5.started,circle5.stopped,tree1_20.started,tree1_20.stopped,tree2_20.started,tree2_20.stopped,tree3_20.started,tree3_20.stopped,tree4_20.started,tree4_20.stopped,circle.started,circle.stopped,forward_13.started,forward_13.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,mouse_4.started,mouse_4.stopped,tree1_13.started,tree1_13.stopped,tree2_13.started,tree2_13.stopped,tree3_13.started,tree3_13.stopped,tree4_13.started,tree4_13.stopped,circle6.started,circle6.stopped,wait.started,wait.stopped,forward_3.started,forward_3.stopped,tree1_5.started,tree1_5.stopped,tree2_5.started,tree2_5.stopped,tree3_5.started,tree3_5.stopped,tree4_5.started,tree4_5.stopped,circle_5.started,circle_5.stopped,reward_3.started,reward_3.stopped,forward_7.started,forward_7.stopped,sol_2.x,sol_2.y,sol_2.leftButton,sol_2.midButton,sol_2.rightButton,sol_2.clicked_name,sol_2.started,sol_2.stopped,skipsq_2.started,skipsq_2.stopped,gcircle_5.started,gcircle_5.stopped,tree1_21.started,tree1_21.stopped,tree2_21.started,tree2_21.stopped,tree3_21.started,tree3_21.stopped,tree4_21.started,tree4_21.stopped,circle_6.started,circle_6.stopped,reward_9.started,reward_9.stopped,forward_15.started,forward_15.stopped,tree1_22.started,tree1_22.stopped,tree2_22.started,tree2_22.stopped,tree3_22.started,tree3_22.stopped,tree4_22.started,tree4_22.stopped,circle5_2.started,circle5_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.33,-0.6,0,0,0,1,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.98904609680176,None,75.98904609680176,None,75.98904609680176,75.98904609680176,75.98904609680176,75.98904609680176,75.98904609680176,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.34,-0.6,0,0,0,1,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.07546710968018,None,76.07546710968018,None,76.07546710968018,76.07546710968018,76.07546710968018,76.07546710968018,76.07546710968018,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.35,-0.6,0,0,0,1,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.15735411643982,None,76.15735411643982,None,76.15735411643982,76.15735411643982,76.15735411643982,76.15735411643982,76.15735411643982,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.36,-0.6,0,0,0,1,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.28885817527771,None,76.28885817527771,None,76.28885817527771,76.28885817527771,76.28885817527771,76.28885817527771,76.28885817527771,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.37,-0.6,0,0,0,1,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.37999320030212,None,76.37999320030212,None,76.37999320030212,76.37999320030212,76.37999320030212,76.37999320030212,76.37999320030212,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.38,-0.6,0,0,0,1,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.46096205711365,None,76.46096205711365,None,76.46096205711365,76.46096205711365,76.46096205711365,76.46096205711365,76.46096205711365,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.39,-0.6,0,0,0,1,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.58905816078186,None,76.58905816078186,None,76.58905816078186,76.58905816078186,76.58905816078186,76.58905816078186,76.58905816078186,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.4,0.0,0,0,0,1,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6733410358429,None,76.6733410358429,None,76.6733410358429,76.6733410358429,76.6733410358429,76.6733410358429,76.6733410358429,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.01,0,0,0,1,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.76254916191101,None,76.76254916191101,None,76.76254916191101,76.76254916191101,76.76254916191101,76.76254916191101,76.76254916191101,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.02,0,0,0,1,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.89120101928711,None,76.89120101928711,None,76.89120101928711,76.89120101928711,76.89120101928711,76.89120101928711,76.89120101928711,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.03,0,0,0,1,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.97402310371399,None,76.97402310371399,None,76.97402310371399,76.97402310371399,76.97402310371399,76.97402310371399,76.97402310371399,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.04,0,0,0,1,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0557861328125,None,77.0557861328125,None,77.0557861328125,77.0557861328125,77.0557861328125,77.0557861328125,77.0557861328125,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.05,0,0,0,1,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.18684816360474,None,77.18684816360474,None,77.18684816360474,77.18684816360474,77.18684816360474,77.18684816360474,77.18684816360474,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.06,0,0,0,1,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.27115106582642,None,77.27115106582642,None,77.27115106582642,77.27115106582642,77.27115106582642,77.27115106582642,77.27115106582642,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.07,0,0,0,1,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.39353919029236,None,77.39353919029236,None,77.39353919029236,77.39353919029236,77.39353919029236,77.39353919029236,77.39353919029236,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.08,0,0,0,1,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.48598408699036,None,77.48598408699036,None,77.48598408699036,77.48598408699036,77.48598408699036,77.48598408699036,77.48598408699036,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.09,0,0,0,1,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.57494807243347,None,77.57494807243347,None,77.57494807243347,77.57494807243347,77.57494807243347,77.57494807243347,77.57494807243347,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.1,0,0,0,1,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.70900511741638,None,77.70900511741638,None,77.70900511741638,77.70900511741638,77.70900511741638,77.70900511741638,77.70900511741638,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.11,0,0,0,1,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.81072115898132,None,77.81072115898132,None,77.81072115898132,77.81072115898132,77.81072115898132,77.81072115898132,77.81072115898132,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.12,0,0,0,1,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8549280166626,None,77.8549280166626,None,77.8549280166626,77.8549280166626,77.8549280166626,77.8549280166626,77.8549280166626,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.13,0,0,0,1,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.97671103477478,None,77.97671103477478,None,77.97671103477478,77.97671103477478,77.97671103477478,77.97671103477478,77.97671103477478,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.14,0,0,0,1,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.05888319015503,None,78.05888319015503,None,78.05888319015503,78.05888319015503,78.05888319015503,78.05888319015503,78.05888319015503,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.15,0,0,0,1,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.19541621208191,None,78.19541621208191,None,78.19541621208191,78.19541621208191,78.19541621208191,78.19541621208191,78.19541621208191,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.16,0,0,0,1,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.27685809135437,None,78.27685809135437,None,78.27685809135437,78.27685809135437,78.27685809135437,78.27685809135437,78.27685809135437,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.17,0,0,0,1,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.35918617248535,None,78.35918617248535,None,78.35918617248535,78.35918617248535,78.35918617248535,78.35918617248535,78.35918617248535,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.18,0,0,0,1,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.48682022094727,None,78.48682022094727,None,78.48682022094727,78.48682022094727,78.48682022094727,78.48682022094727,78.48682022094727,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.19,0,0,0,1,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.57633018493652,None,78.57633018493652,None,78.57633018493652,78.57633018493652,78.57633018493652,78.57633018493652,78.57633018493652,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.2,0,0,0,1,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.65925312042236,None,78.65925312042236,None,78.65925312042236,78.65925312042236,78.65925312042236,78.65925312042236,78.65925312042236,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
